customer_id,store_id,annual_income,monthly_spend,avg_basket_value,marketing_spend,target_sales
1696,72,27050.39414,7167.078029,233.0583988,748.7293071,18674.31671
1697,44,131570.5768,4436.093497,175.7041197,699.5048742,20440.14022
1698,18,3424.687768,5673.403678,151.4278244,1728.582295,16131.79976
1699,20,19101.88521,4692.456606,114.5575522,360.6107359,17982.62952
1700,35,36220.68278,5310.565662,49.47963258,633.7474226,18797.38499
1701,93,8605.550225,5036.135324,139.1438897,711.4141794,17201.44112
1702,11,178507.2574,2394.755274,212.1372149,1003.755917,20404.13301
1703,90,30162.38933,3675.423934,507.1018236,182.5493607,18460.92158
1704,76,49878.69064,965.4233476,68.99681188,4862.453073,18409.23799
1705,21,16500.69645,9426.984931,116.6071835,127.0535841,18188.13331
1706,10,19717.94164,2358.767337,142.9521772,1042.322783,17834.50455
1707,29,32285.62468,32581.59115,154.3438129,194.3589469,19654.26962
1708,84,22531.67581,9565.611842,218.2588917,1461.161174,18611.39214
1709,97,20872.92727,1254.762433,209.0760937,333.0993817,17449.05777
1710,55,14424.02244,2355.200225,441.138068,811.2594477,17384.12269
1711,96,65778.19373,4529.226449,175.8215545,421.0308628,19517.2997
1712,50,8222.127671,24704.2801,457.7178544,845.2674204,17877.86401
1713,31,116577.6217,12172.42508,125.2224926,906.0949996,20766.15955
1714,4,52554.49492,1537.847315,79.27777815,526.6195995,18704.96585
1715,18,28651.90619,1073.584853,155.4895409,212.8596038,17828.95808
1716,91,65666.42539,1621.155865,43.89519304,1826.928226,19004.23371
1717,54,9589.993099,426.845085,136.8064677,154.5536322,16068.92576
1718,12,30314.75509,6338.324007,89.47708365,1023.00128,18738.50208
1719,62,11988.3101,3281.194878,82.44461473,469.77673,17431.38242
1720,49,33691.92069,5523.316525,69.45800117,113.2390954,18793.23806
1721,84,0,6606.65488,122.45159,173.4364642,18221.28416
1722,46,11270.40217,4436.160832,258.910219,183.1408281,17391.12602
1723,84,12583.75365,1121.920525,60.66173938,418.8190564,16894.85274
1724,22,48226.89798,2366.360578,184.3943574,988.6645777,18748.7119
1725,100,16679.05158,4302.004613,143.4073687,1011.88641,17803.28375
1726,96,10393.75312,1946.766313,157.3537162,640.5334509,16974.20025
1727,98,39693.89433,6807.338792,304.9972699,127.4769395,19074.99606
1728,37,52137.23245,4779.13346,159.7973703,3401.50245,19236.15327
1729,56,30866.91024,12817.87909,219.5431435,121.1958125,19081.24794
1730,32,9567.961527,11101.03036,109.6228834,2032.346753,17720.97877
1731,88,110278.6899,1197.682848,71.338552,756.7973147,19476.67986
1732,99,33473.81338,3801.745845,86.61251665,949.5434981,18636.88419
1733,30,146146.0533,5664.153916,79.26208016,159.8008621,20528.88515
1734,80,31704.29454,37504.26667,78.44823848,1769.492135,19641.33764
1735,42,89720.05196,1418.553404,175.1230604,1971.68934,19321.29749
1736,28,6719.137386,6997.178795,729.8538125,253.3652064,17105.31159
1737,78,24526.44526,8481.041939,262.9521991,464.500123,18726.69918
1738,58,22484.8967,5446.434738,75.26435269,212.350329,18293.80096
1739,71,205954.5563,7147.514299,235.1319562,1590.684472,21085.04546
1740,24,19968.27796,8591.718757,143.5590546,1006.335459,18364.43899
1741,72,10249.27142,9060.823881,107.7823095,1116.487725,17667.2082
1742,45,20657.55048,3774.02685,74.42569497,293.3434192,17960.97989
1743,65,16634.99962,6207.016802,261.278904,448.7607382,18020.55211
1744,27,34288.90057,2408.704685,66.45913036,57.05932451,18547.24633
1745,31,13045.70977,6732.55173,330.7035421,398.9799183,17765.91323
1746,81,13587.10143,15744.18903,106.5984178,104.9012063,18323.60283
1747,22,74583.26132,28944.01733,21.96100827,1672.779132,20583.1374
1748,79,3686.051109,15061.88983,123.2596621,328.3078745,16633.40705
1749,32,72218.08957,6852.993796,44.86571749,74.97169807,19805.35059
1750,44,92574.06713,9926.653955,146.8486519,261.3879908,20343.75549
1751,69,92169.08024,3246.121314,72.8750504,168.4542107,19779.98314
1752,11,6739.151846,1052.939864,237.5501068,521.0628474,16070.17701
1753,55,8047.547471,27258.25518,201.3637133,419.9637857,18023.20823
1754,28,30966.66152,3551.645665,63.05154658,771.1208001,18474.52617
1755,16,37310.86384,1410.515012,210.5510186,410.0686956,18290.17524
1756,76,7356.159693,8290.150561,91.40576679,1969.497637,17248.20162
1757,74,106804.691,1772.859777,73.45572485,1068.2452,19648.40007
1758,50,191100.7743,1915.271747,180.1077503,47.42509052,20394.59719
1759,37,18809.62955,6890.381028,147.343621,2440.36803,18261.41744
1760,15,24964.72346,686.2060598,58.85388134,258.5914261,17375.07027
1761,66,213703.5452,6296.656791,235.8357026,419.715276,21068.04657
1762,29,49126.73553,3704.623658,79.50360091,107.2548291,19066.74545
1763,33,48417.95488,1726.817254,406.0310893,870.0540527,18632.99621
1764,28,42827.12483,920.6903262,293.8004647,419.5082203,18260.88646
1765,93,4768.373765,609.7547371,192.8076202,-911.0525593,15398.78444
1766,59,12806.05888,6878.007404,134.1371987,528.9036315,17786.10845
1767,21,133034.7418,2695.367063,160.9548067,282.6842114,20097.58722
1768,35,11250.8621,5147.487575,56.35517497,256.4894951,17526.63786
1769,70,106506.9706,7755.477623,385.1265319,514.5859624,20420.0216
1770,25,67178.44686,6213.2217,134.1157022,544.7815199,19815.71391
1771,58,14694.55789,4042.303806,88.55536883,78.36518224,17713.31985
1772,25,76841.14203,102970.377,67.16151189,391.5785111,21232.51441
1773,91,60539.22579,3955.544275,82.03976178,449.641039,19343.80208
1774,30,242987.3125,3271.843829,48.05978558,1206.985403,20953.20236
1775,55,42307.34841,67270.1661,58.41206257,645.6038321,20294.37227
1776,29,42149.56161,2408.990884,108.4941416,902.8501954,18787.77421
1777,20,11831.12103,16565.13062,82.6342164,1180.458418,18185.09614
1778,31,249100.7205,25038.46522,118.6729489,157.1861505,21961.21041
1779,6,3969.564401,2758.920563,114.6170748,177.5151627,15833.99972
1780,57,40954.04129,2482.640516,311.2306915,176.1753146,18627.49073
1781,8,52317.82445,14622.70809,421.7857428,327.7831917,19899.4637
1782,34,55793.39394,4768.001021,93.5249772,504.5216658,19348.87076
1783,62,56759.76847,1845.723218,35.29954969,1902.729107,18913.49023
1784,30,33549.63496,26309.34968,346.1951834,1146.221398,19666.26944
1785,68,184286.1455,861.4379567,152.9524473,505.9297205,19904.49644
1786,94,114573.1362,2628.79498,45.30223656,183.1355384,19960.78268
1787,8,97638.75006,6077.548642,151.6051865,647.0972193,20088.31064
1788,6,417823.02,5955.428925,66.69944945,1996.854385,21924.56779
1789,37,18115.4552,3052.403933,408.0702703,308.2265623,17854.57751
1790,27,29358.58937,4407.431766,109.9798148,210.4575896,18520.35511
1791,8,43651.76958,13297.60973,269.4881689,407.5166057,19511.28215
1792,48,9358.544808,5036.883344,74.40210561,957.3118067,17308.9004
1793,90,121525.0725,3051.143064,89.0374648,57.42527437,20145.22936
1794,20,23800.77856,2326.457588,115.8474205,241.8897964,17978.55546
1795,37,40316.62526,3879.390561,159.113562,297.4539409,18839.83001
1796,99,54182.81457,52101.34487,123.2698156,479.7523719,20568.82156
1797,95,35710.40573,11963.68383,59.23069171,541.5260199,19295.92394
1798,43,13574.89186,4442.984746,127.5684863,224.2640557,17674.48067
1799,53,49921.75766,6578.767146,84.16496985,890.9021709,19378.29784
1800,29,11652.98655,7031.593705,137.3624903,379.5251925,17677.99333
1801,80,37332.35443,4812.381327,223.4919938,910.2287314,18882.83337
1802,82,23892.1541,9025.428646,521.0960603,682.3207304,18567.76366
1803,39,65083.02761,5236.216499,270.1622463,733.5573955,19630.69491
1804,46,61743.78885,2609.805546,106.1712175,378.9072077,19184.6865
1805,52,27055.70188,7410.135043,74.24407559,273.8482723,18729.42736
1806,86,67769.00659,8779.570831,343.3867812,621.3224786,19973.32542
1807,91,72410.01747,9645.619543,163.0142333,591.8484548,20099.27865
1808,73,69616.93538,30237.89742,77.38020008,285.8304937,20574.99529
1809,88,8521.974932,4026.905597,731.2658214,177.3123242,16995.13675
1810,56,2780.336566,1877.838431,181.0412621,115.4092711,15334.23028
1811,74,33668.83765,5265.683438,127.6238331,317.8149479,18779.77613
1812,91,3777.933914,12543.26035,111.7766116,1203.327164,16704.40889
1813,73,49162.33678,11126.2315,338.3878324,153.6385083,19541.68377
1814,34,7893.605568,2918.144428,103.3935026,548.3800189,16738.11748
1815,50,55177.17217,28364.95611,132.3415243,1330.463572,20177.78139
1816,36,11097.72097,4828.209408,461.3691805,261.5567603,17408.1007
1817,56,4666.034176,9318.273164,280.9901517,341.3009453,16725.6029
1818,82,4810.551354,3400.367706,105.475478,72.10365382,16238.39427
1819,26,43655.2905,2870.118389,138.211162,281.7114302,18885.32578
1820,22,4561.6543,2602.822826,167.4931909,235.0126363,16054.40459
1821,73,65352.02345,7832.149567,30.92158354,287.1807014,19752.29319
1822,78,44358.32508,6202.853282,350.347554,330.5960409,19249.12616
1823,89,149973.2069,900.7183516,39.65418315,108.6168158,19659.71394
1824,80,140353.9039,4379.769251,503.5792067,1104.90532,20411.0829
1825,23,157082.4901,3152.876858,58.02561497,88.15666347,20328.22629
1826,13,11007.82925,3693.843654,616.9145925,182.787438,17259.38571
1827,9,22793.18405,5975.062358,116.2576824,754.2466645,18449.34422
1828,70,79255.37277,7972.996822,314.7811853,409.7621468,20069.12591
1829,15,21624.27433,3236.111697,199.0122756,156.0883896,18062.85743
1830,56,41055.12012,16046.02743,108.45394,27.9374469,19592.05252
1831,10,9320.885138,3089.184204,112.9978337,103.9299825,16964.13526
1832,76,59675.25475,5407.555845,67.16164925,511.7273351,19576.31351
1833,27,37072.35263,5045.044471,41.64555634,180.616863,18806.84466
1834,91,12012.79764,1640.150172,111.3899331,307.0639098,17021.27599
1835,32,133243.0394,8964.853408,110.0198175,1123.637265,20712.02649
1836,32,11223.72572,19264.88749,311.1725146,605.6222106,18159.11898
1837,67,64363.49399,3724.047518,59.09863065,283.6447698,19415.98162
1838,45,113218.6535,19683.00234,87.28520597,248.3775565,20914.55384
1839,68,34849.58126,9484.320474,196.4630805,153.0992141,19037.69152
1840,8,33318.25844,1459.74195,227.0650781,694.8403559,18075.52507
1841,68,103465.1663,16557.16352,262.6674102,510.1782533,20737.7978
1842,93,143267.537,8994.948795,212.7480391,349.1773692,20768.61997
1843,65,33306.18752,10202.84758,136.4128645,5280.877201,19158.74798
1844,21,18771.77252,5055.048599,158.5303168,180.2016684,18045.66714
1845,68,11290.91059,2199.386354,257.049955,230.0130182,17044.0083
1846,15,17952.99224,2783.111658,365.9130449,289.2049794,17752.78747
1847,100,173617.9142,1446.872813,137.5503525,128.2126792,20110.42107
1848,63,5811.964939,1455.702085,134.5819608,866.738781,16043.53406
1849,33,17628.21517,617.3386831,276.043509,299.8023835,17008.32343
1850,50,8600.825211,11722.7979,87.09135436,213.3581063,17475.21209
1851,4,0,20565.10823,128.2201769,120.3347368,18371.36772
1852,42,38991.70624,2694.721884,287.3142203,324.2974296,18619.81889
1853,40,32444.26818,3678.11713,92.68046623,1353.249268,18654.7958
1854,36,23018.7724,7217.854877,172.6716695,1490.368984,18511.15902
1855,56,37902.5608,13859.28527,119.312925,135.0899161,19355.1041
1856,58,43382.92124,4217.073008,138.9699098,504.206074,19042.77723
1857,30,7181.955384,7912.409041,234.9812458,579.8939746,17065.82319
1858,10,0,13771.53729,123.3373087,373.81929,19563.24336
1859,35,15946.90973,2737.500203,62.8872235,126.8633288,17522.02268
1860,2,18118.08241,4926.869595,200.9142667,471.6556692,18022.85732
1861,88,19431.30755,1880.106308,183.8011422,245.1364307,17692.25982
1862,22,9679.624509,6510.270279,89.5734894,180.887742,17323.3866
1863,53,5463.006008,453.1959688,262.2372255,826.3105474,15299.90416
1864,51,30620.08674,2808.418969,103.6306079,1367.140347,18445.97736
1865,94,55287.94781,3365.575338,241.9818589,224.185145,19125.87673
1866,22,21147.65796,1423.905558,314.1929706,688.490997,17601.80523
1867,38,8780.473229,6092.455928,108.6333928,124.9538136,17279.9106
1868,16,49744.49767,1760.454648,202.3628846,136.5920385,18772.77225
1869,45,121037.965,2143.953861,342.0269537,336.1970754,19913.19592
1870,34,31593.61274,4433.330533,107.3439713,149.0204073,18643.29513
1871,4,201514.2483,3686.144085,132.3798733,297.62443,20827.60559
1872,89,25569.30108,15621.7027,80.48757841,2202.033796,18991.67987
1873,29,46025.58109,11133.81735,216.5682701,790.0146522,19551.08976
1874,74,31077.26693,1904.065186,574.8413356,228.183476,18220.29231
1875,9,78053.29094,3421.184294,136.9950994,330.8651024,19668.70976
1876,15,56538.45094,3199.414476,164.150483,1182.387026,19164.28164
1877,84,89764.5354,2805.000396,83.85475355,4001.672774,19627.9824
1878,59,41941.09505,10576.73219,53.3443084,385.636039,19395.0604
1879,67,89780.9523,714.2940463,204.2750398,853.4268898,18999.145
1880,76,90682.37015,8142.432367,745.3573623,579.7141705,20215.04837
1881,79,29457.89774,2715.540559,100.1881364,586.222592,18310.83228
1882,73,23308.38095,1411.955664,1306.623061,551.5493549,17624.68313
1883,84,5289.207876,2814.659775,97.31606479,519.8251921,16208.96576
1884,78,112049.9422,9464.746094,152.3401842,45.26296559,20489.67295
1885,38,47686.38463,5188.77967,682.5398813,461.6067745,19206.68294
1886,78,14599.20762,1746.772544,384.0615678,139.0093486,17207.32929
1887,37,63049.88123,1948.428385,652.6250464,250.7921573,19039.14113
1888,98,205531.5236,12474.37071,882.9352147,249.7424466,21381.93565
1889,71,65418.45533,8804.063112,88.68235502,989.4299344,19880.97039
1890,49,74535.01718,2335.840046,132.5409045,2813.106045,19386.00376
1891,85,108632.5019,3602.724345,354.7284266,531.5761429,20114.39634
1892,93,56856.18931,1590.114359,73.0770109,691.4880022,18828.35186
1893,35,110941.3376,14095.99032,120.6411836,288.2482187,20701.17755
1894,27,20509.39342,2251.972569,62.10648775,222.3362712,17720.89317
1895,64,30334.95069,6335.045285,67.06000624,895.8657261,18751.89664
1896,14,7927.063641,1222.270263,141.751916,1207.400735,16340.01572
1897,44,26379.38135,6416.229187,133.4813706,277.9525724,18460.72359
1898,86,30144.56043,4352.175746,167.5125863,229.8819196,18537.25501
1899,26,23366.50576,4811.893719,428.6427239,410.3276891,18192.28192
1900,60,27335.25457,16714.79542,84.92951817,1312.030511,19202.09487
1901,96,6585.197333,23028.327,41.38608711,169.4045377,17578.14032
1902,29,34143.35875,27054.1343,190.2514655,726.3117331,19616.55233
1903,62,99968.26818,11828.92189,152.0199357,482.0041137,20587.29814
1904,19,89033.97946,2245.238978,104.8160009,231.7272282,19527.25186
1905,45,33170.98142,7748.477243,74.07601078,439.8247626,18938.55032
1906,72,75830.50865,1026.308161,113.9451144,122.5134993,18973.72795
1907,100,29209.64848,17113.91231,96.1319279,293.2609263,19176.56325
1908,27,67055.98984,7974.225253,147.3622123,724.4966515,19727.0899
1909,72,55871.39763,5969.127144,169.3485343,457.1076999,19349.69139
1910,39,32996.21686,24407.06239,144.0228122,969.0331521,19502.35849
1911,14,5919.347795,29237.3782,91.20060274,559.9154923,17509.16186
1912,48,4196.917703,5058.890024,209.9906779,393.6439059,16263.13531
1913,39,63290.31814,8527.204862,105.6505754,1162.750785,19884.02114
1914,50,13525.01984,6749.20659,94.24691331,2108.836772,17861.13117
1915,36,74787.56532,1853.487483,84.1363273,172.7245819,19228.10638
1916,5,266998.2891,2284.891068,160.5976916,3367.628047,20884.06302
1917,51,78903.48166,586.6225705,65.09379642,832.0744505,18701.98615
1918,97,29104.02162,1113.601467,148.6944307,213.6121629,17950.84172
1919,70,96524.32022,8261.881119,207.6651338,263.3997947,20292.03547
1920,34,176609.5921,4918.743855,103.9665418,889.4097605,20746.47948
1921,76,35114.06834,6024.190329,130.9894019,2151.938437,18919.42999
1922,78,122612.4665,2164.636919,33.54382234,110.9238007,19849.83657
1923,4,47116.35022,4359.756704,355.147578,254.4848261,19114.17023
1924,27,58703.44831,7122.954664,764.3806774,570.4384505,19543.11177
1925,87,12544.71073,2694.026869,169.3522764,1466.337971,17241.67049
1926,33,28474.93588,10171.87438,311.7915642,212.263367,18972.69319
1927,20,16537.43049,6404.042449,495.8612921,2587.741435,18057.82966
1928,49,27037.02503,18300.71393,161.4588066,709.9846988,19160.37197
1929,46,18325.71578,3240.828245,457.0260827,385.7328506,17759.57727
1930,19,76830.67015,17066.32256,322.8266748,213.437326,20446.45435
1931,13,12494.11729,7284.651014,73.62359789,1155.544574,17795.22873
1932,18,0,4153.459297,197.2462353,610.3484868,17890.61157
1933,45,48158.92988,6459.066859,56.19402831,963.7882538,19384.59104
1934,98,25524.20937,2920.004877,379.2235361,1574.360752,18237.32055
1935,57,19513.60796,1728.623386,55.28727214,70.52829999,17517.18484
1936,80,120921.1964,6820.107596,137.3986697,647.5426399,20354.92231
1937,15,26921.9328,2778.358506,24.51702849,2087.995943,18156.53937
1938,18,149108.1858,6754.798234,54.93265054,555.7729267,20731.98737
1939,58,12889.08321,21917.24959,55.98361949,1135.045081,18373.24673
1940,20,2015.318554,3120.613944,140.549976,819.1601426,15138.90501
1941,49,38562.39178,1721.785904,123.3723964,699.4282398,18390.98673
1942,66,40876.10231,15412.63603,156.6998234,684.2736915,19457.12706
1943,93,164749.4599,7161.033176,225.6106793,237.8813427,20842.759
1944,78,13524.34622,3738.132293,372.8940959,236.5661678,17544.73848
1945,10,43171.836,4995.776675,70.64522553,137.0282367,19123.20587
1946,90,12327.94472,7100.866668,75.42764987,3566.258261,17783.77946
1947,50,53225.25146,38994.66356,123.8969202,1327.017994,20337.182
1948,78,96334.56928,2898.437513,318.4413879,333.7301586,19745.74795
1949,23,45867.02849,28167.45004,60.08833794,889.1385761,19957.80593
1950,38,16700.89403,4627.717475,550.4205761,548.6596668,17969.70905
1951,61,49079.72858,1721.227166,51.58322732,501.7560995,18698.23469
1952,64,155484.6696,4551.77193,44.56445225,1973.283197,20565.62837
1953,81,87679.30507,14051.47365,372.9372135,2387.46115,20466.98521
1954,16,20280.18269,4633.253316,150.9561983,753.1947562,18153.70103
1955,81,9968.076561,2867.445049,222.3420009,611.9091037,17094.23014
1956,16,37506.08802,77211.27323,223.333927,122.0582303,20163.18982
1957,39,83750.65984,928.1098671,57.35082138,970.5674217,18979.86924
1958,38,46914.64319,2128.324213,363.8862027,603.7337768,18775.96964
1959,4,16556.12877,14482.87495,236.2083718,1060.328872,18533.69125
1960,88,15371.5636,5217.567737,191.1768072,2128.727567,17836.64379
1961,30,72175.63691,2102.953876,183.7916592,56.73761445,19244.48805
1962,14,32827.56637,1177.128859,188.7857903,728.4893127,17999.75046
1963,58,10712.99672,13799.44885,74.29858112,83.55716752,17893.56528
1964,6,16587.46348,1363.630308,118.8283685,336.4516044,17271.81173
1965,83,61162.72385,5839.903095,203.4268832,335.3889986,19497.51061
1966,83,54471.35152,13998.246,116.8561139,1708.419574,19787.11032
1967,25,22393.10901,1028.268543,154.7244325,377.9610976,17486.64235
1968,9,59274.12254,15581.95367,144.599824,829.7231886,19998.44146
1969,55,26195.46382,2852.729244,182.5390722,505.4373506,18109.85684
1970,8,10966.41953,2059.658272,215.5678988,378.4827784,16926.16658
1971,48,89377.4258,4335.855166,154.4333057,1216.730159,19807.90651
1972,25,27324.03985,1336.973937,232.5774069,57.23905213,17824.70927
1973,30,23130.04269,7487.155622,105.6191861,560.0992362,18424.58164
1974,91,233557.304,6503.798903,202.122648,107.515017,21196.27066
1975,83,122566.675,8578.930267,306.8946316,800.2655763,20485.21379
1976,19,50378.67821,13401.50587,125.6567308,1662.873924,19685.48406
1977,65,9070.927588,4370.854666,479.8867944,685.2278901,17085.16879
1978,77,83461.04068,4159.875585,74.4967597,276.1334048,19690.69924
1979,62,35829.25507,1885.946829,296.8495359,139.2259975,18287.82046
1980,32,20783.19153,8818.686483,707.773392,154.9699115,18521.86291
1981,28,5744.313328,2902.561734,491.5095803,627.078619,16358.22824
1982,100,219653.3039,3014.930612,328.0724958,184.5745703,20725.78675
1983,67,9602.615277,2001.091518,367.069461,788.093891,16875.17325
1984,3,150781.3388,3475.176482,123.0467353,153.5949289,20393.09039
1985,8,41160.62992,3147.536445,494.2823371,479.0666847,18810.38487
1986,83,12668.07209,1158.10127,107.3608823,58.7785253,16913.22629
1987,2,65950.3106,870.2928367,122.4190539,163.5220395,18784.4566
1988,88,15809.79493,2518.309793,41.35651704,1215.557299,17464.17898
1989,30,15183.29913,6066.446912,313.8714819,419.0629735,17963.37588
1990,91,31259.59179,7098.819703,254.7262036,811.8627615,18824.22272
1991,61,25177.34519,1421.055895,145.2533376,152.2656883,17843.37696
1992,13,14009.68402,6783.251653,276.9125716,7379.234758,17749.85846
1993,27,38730.39461,3882.262193,276.9007424,166.6931668,18815.64292
1994,77,59650.31256,11797.48878,56.7866443,198.7209462,19887.58826
1995,69,99468.32759,2778.983204,716.662812,685.0894909,19783.4458
1996,47,14620.85635,21175.51587,173.3673112,992.9110499,18482.60018
1997,32,27490.72364,3270.37752,213.9624901,4123.117115,18342.42899
1998,44,9625.096047,4313.326755,492.5510025,1135.251792,17278.3269
1999,96,125241.381,1124.85234,76.07569098,361.9470215,19602.86147
2000,27,122869.6774,6860.111639,80.24970443,556.3038266,20493.77873
2001,18,24728.99244,3066.657904,77.63919559,911.695329,18166.19308
2002,32,163633.0452,930.5544915,155.3452973,554.7515848,19704.54096
2003,6,20199.38125,6163.774529,531.8778211,310.0175514,18137.26578
2004,87,18186.6024,5043.293463,69.20827554,300.1274577,18109.41788
2005,89,19805.08836,4755.218132,274.3907347,284.8079489,18206.52204
2006,99,34932.37062,29390.16852,135.6106316,283.1882404,19760.17388
2007,47,47702.98875,1176.553967,50.1631824,406.7899679,18527.28448
2008,98,25555.11704,22775.20893,29.09051914,282.8447685,19205.72405
2009,6,0,26256.06186,168.156911,383.6518022,20229.26977
2010,73,0,353.76624,57.74262178,1670.233287,18218.06963
2011,50,174458.6543,2595.07488,181.3603784,1494.501723,20424.8095
2012,20,18182.46609,12248.86248,177.5336767,318.1519142,18436.92703
2013,68,90864.07446,3503.717333,98.01387815,318.2762856,19654.98659
2014,35,35805.87831,553.1046961,116.9837375,69.10589008,17774.08557
2015,60,83579.31466,3441.558355,342.491515,804.0357568,19713.94934
2016,17,68250.78154,12784.94166,167.6434962,738.557642,20083.42362
2017,68,4959.654419,26092.50724,141.6502646,104.7755519,17332.15232
2018,78,59577.86892,3279.317493,1740.294352,253.8297952,19194.2686
2019,44,9999.718329,27904.43083,319.9302061,602.2661598,18166.23477
2020,50,73719.2351,15459.43476,52.58974427,283.6989619,20370.42731
2021,92,56651.22143,1895.043248,155.0868019,203.9333529,18930.12134
2022,83,33501.8234,10384.93328,112.8073297,46.54449332,19107.23908
2023,2,79024.75923,11233.01337,138.8765292,415.0222193,20074.80748
2024,5,0,3490.32407,124.7175422,463.8476773,19333.53719
2025,52,135607.2189,3612.392255,245.7953106,152.0704942,20379.49725
2026,88,11043.48648,7955.069318,169.5214548,253.9588168,17652.9257
2027,41,87991.72277,12037.24264,147.0264605,829.7914103,20397.0164
2028,42,21094.24268,3370.196399,314.7189982,716.2791641,18025.21423
2029,87,40135.63706,13624.56347,106.5317414,666.9521374,19533.75667
2030,5,29648.61228,19026.7667,78.1932168,418.111178,19278.95224
2031,73,35546.14607,1770.875556,223.6958565,1163.189821,18263.79056
2032,23,60561.53805,8185.512883,90.43734075,563.6094332,19741.99847
2033,38,32526.27451,4197.519816,600.2547115,1569.158938,18559.43352
2034,89,10041.39431,2162.14039,112.0932965,370.1051573,16896.74509
2035,25,311136.0065,11147.11732,144.9702113,353.6686417,21868.53864
2036,71,44949.15201,947.7990365,158.5843969,614.4478744,18258.67307
2037,20,31335.02528,4255.387072,39.06595892,388.197912,18652.4016
2038,58,107044.2263,91734.92499,160.3294335,476.124682,21665.64769
2039,19,28878.82362,2178.634197,36.62228843,518.0121257,18223.87822
2040,49,22690.10937,6575.193225,281.2241301,-522.9808337,18296.84278
2041,40,230390.6774,797.4990007,122.1662778,1617.80646,20148.38221
2042,43,29459.74847,2052.727414,76.31739695,1986.168514,18139.73679
2043,83,212532.1431,11158.71947,205.3762108,2066.416272,21412.61622
2044,3,371248.6467,8545.184753,115.205788,79.22187453,21907.61705
2045,71,11105.15699,2056.465066,38.66597846,423.0397585,17084.71439
2046,14,8436.542279,1137.789018,184.8860208,252.6637603,16402.84687
2047,1,36807.9456,20450.5151,205.2191297,141.8358939,19513.39857
2048,32,119260.4009,7566.088645,212.8012896,553.0229508,20428.99388
2049,27,19232.77446,3913.229003,542.8331582,3245.821234,17983.1396
2050,85,22591.9803,4031.384891,70.42382395,409.2424507,18234.39986
2051,6,9434.10967,1763.141539,48.41938171,454.4442771,16726.63157
2052,42,140274.6266,967.5827287,112.1587435,84.62788538,19614.04321
2053,73,17103.72742,12557.81958,148.9410593,207.3757786,18428.69191
2054,68,14899.49737,10160.44469,201.4851842,88.16053339,18158.30788
2055,65,97144.07092,4438.229331,164.1336158,360.8360081,19931.90316
2056,34,78952.39548,1106.835607,74.39194259,516.5990102,19016.24947
2057,37,43598.08768,2967.054404,74.62238588,1503.485461,18922.84003
2058,83,13554.26119,4311.657387,97.06724472,1503.605201,17613
2059,85,27593.96175,4897.163788,82.35456861,255.1742887,18483.21584
2060,12,20162.95512,10415.70377,191.8726333,949.5504935,18535.61472
2061,92,29259.17572,5257.202935,131.1840272,411.2016163,18622.83141
2062,26,119444.7737,54354.07782,119.1199072,274.0360209,21441.9993
2063,79,61289.86038,5340.921948,114.2921954,402.4873556,19434.40727
2064,23,10827.67288,3460.027798,464.4123802,1163.150725,17203.40874
2065,24,8823.69028,5220.137251,339.0274553,41.17960286,17125.68405
2066,81,52925.39314,1568.706692,113.2527362,714.023856,18696.65713
2067,10,65569.22594,8624.240086,291.3700125,766.2360792,19847.02337
2068,81,19001.82903,6416.43094,338.4133066,1846.599153,18192.25816
2069,1,13860.1731,6365.089563,203.5699664,180.7635757,17756.31002
2070,35,7116.570837,8092.48134,200.0296355,153.9460811,17106.25895
2071,90,80820.37502,2062.592313,299.4978338,170.3325867,19408.17837
2072,56,63796.19082,6161.572283,213.3760228,325.7903607,19697.59494
2073,65,59969.80427,4493.730108,325.9625486,2259.657988,19372.08078
2074,72,66822.66092,2591.208772,110.6506892,85.57617801,19199.03118
2075,55,23042.52286,3484.782617,262.5312042,429.1822932,18113.15527
2076,56,41417.67976,2429.975062,162.0354956,173.0459181,18703.61475
2077,56,21797.47492,21172.49786,77.10265975,1324.687924,19025.44877
2078,3,22843.54086,14492.13916,40.51754261,285.2958098,18860.06191
2079,93,4250.437737,4065.148792,136.9543559,1515.872177,16264.53905
2080,21,33618.19344,1113.511921,31.51271768,1004.780889,18031.21756
2081,29,59495.44467,4853.70266,185.1019131,106.7657082,19426.53448
2082,25,79713.15787,2016.205356,348.4105774,352.3013722,19310.75716
2083,75,12851.78362,3154.500855,69.24252614,432.516913,17369.79627
2084,49,186125.7143,6735.79061,135.5511846,48.39383145,20924.11065
2085,23,136731.8864,4443.544647,148.3790851,3009.163595,20384.86414
2086,7,17090.24983,8553.511716,628.1006104,519.6573093,18290.5379
2087,44,19113.42654,2983.06239,265.7644547,758.6959208,17925.93925
2088,18,79942.38209,3072.153381,144.0143416,801.7542852,19528.43632
2089,95,34111.33892,9196.891932,152.5670502,1313.259663,19074.37045
2090,25,22642.65618,582.9922499,495.6748492,2368.661462,17215.53793
2091,99,20769.82616,117583.2635,219.5217058,72.90016409,19798.02611
2092,56,29110.90845,3371.766798,148.7458487,221.4127756,18336.67313
2093,5,128119.3908,3018.478427,84.15204178,47.48522365,20042.48833
2094,53,23578.83115,947.2985975,122.3503321,1036.932401,17533.07986
2095,75,32907.86913,4366.924449,125.9497454,301.0199638,18742.85949
2096,46,99826.49033,4493.949812,254.9343023,200.7615994,20079.82134
